File_name,Runtime,Tsk_All,P_All,Clo_All,Teq_All,PMV_All,PPD_All,SET_All,ET_All,Tsk_Group A,P_Group A,Clo_Group A,Teq_Group A,PMV_Group A,PPD_Group A,SET_Group A,ET_Group A,Tsk_Group B,P_Group B,Clo_Group B,Teq_Group B,PMV_Group B,PPD_Group B,SET_Group B,ET_Group B,Tsk_Crown,P_Crown,Clo_Crown,Teq_Crown,Tsk_Head,P_Head,Clo_Head,Teq_Head,Tsk_Left Chest,P_Left Chest,Clo_Left Chest,Teq_Left Chest,Tsk_Right Chest,P_Right Chest,Clo_Right Chest,Teq_Right Chest,Tsk_Left Back,P_Left Back,Clo_Left Back,Teq_Left Back,Tsk_Right Back,P_Right Back,Clo_Right Back,Teq_Right Back,Tsk_Abdomen,P_Abdomen,Clo_Abdomen,Teq_Abdomen,Tsk_Buttocks,P_Buttocks,Clo_Buttocks,Teq_Buttocks,Tsk_Left Upper Arm,P_Left Upper Arm,Clo_Left Upper Arm,Teq_Left Upper Arm,Tsk_Right Upper Arm,P_Right Upper Arm,Clo_Right Upper Arm,Teq_Right Upper Arm,Tsk_Left Forearm,P_Left Forearm,Clo_Left Forearm,Teq_Left Forearm,Tsk_Right Forearm,P_Right Forearm,Clo_Right Forearm,Teq_Right Forearm,Tsk_Left Hand,P_Left Hand,Clo_Left Hand,Teq_Left Hand,Tsk_Right Hand,P_Right Hand,Clo_Right Hand,Teq_Right Hand,Tsk_Left Front Thigh,P_Left Front Thigh,Clo_Left Front Thigh,Teq_Left Front Thigh,Tsk_Right Front Thigh,P_Right Front Thigh,Clo_Right Front Thigh,Teq_Right Front Thigh,Tsk_Left Back Thigh,P_Left Back Thigh,Clo_Left Back Thigh,Teq_Left Back Thigh,Tsk_Right Back Thigh,P_Right Back Thigh,Clo_Right Back Thigh,Teq_Right Back Thigh,Tsk_Left Lower Leg,P_Left Lower Leg,Clo_Left Lower Leg,Teq_Left Lower Leg,Tsk_Right Lower Leg,P_Right Lower Leg,Clo_Right Lower Leg,Teq_Right Lower Leg,Tsk_Left Foot,P_Left Foot,Clo_Left Foot,Teq_Left Foot,Tsk_Right Foot,P_Right Foot,Clo_Right Foot,Teq_Right Foot,Reference_time
2025-02-10_ID16_Foot warmer (halogen heater)_High_Ta25_TskControl34.csv,1361822.0,34.1,38.56,,34.1,3.1,99.35999999999999,31.22,34.1,34.279999999999994,13.680000000000001,,34.279999999999994,3.2,99.67999999999999,31.52,34.279999999999994,34.0,25.060000000000002,,34.0,3.0,99.2,31.2,34.0,34.0,48.92,,34.0,34.0,18.1,,34.0,34.0,26.4,,34.0,34.0,28.48,,34.0,34.0,36.8,,34.0,34.0,35.92,,34.0,34.0,52.7,,34.0,34.0,25.060000000000002,,34.0,34.0,47.82,,34.0,34.0,48.839999999999996,,34.0,34.0,62.3,,34.0,34.0,72.3,,34.0,34.0,91.48,,34.0,34.0,84.93999999999998,,34.0,34.0,48.9,,34.0,34.0,46.6,,34.0,34.0,54.04,,34.0,34.0,56.919999999999995,,34.0,34.42,0.0,,34.42,34.7,0.0,,34.7,34.0,9.96,,34.0,34.0,7.0,,34.0,2025-02-10 13:42:59
2025-02-10_ID16_Foot warmer (halogen heater)_Low_Ta25_TskControl34.csv,1360622.0,34.0,47.260000000000005,,34.0,3.0,99.2,31.2,34.0,34.0,36.36,,34.0,3.0,99.2,31.2,34.0,34.0,29.04,,34.0,3.0,99.2,31.2,34.0,34.0,51.160000000000004,,34.0,34.0,18.02,,34.0,34.0,28.560000000000002,,34.0,34.0,29.9,,34.0,34.0,39.64,,34.0,34.0,38.300000000000004,,34.0,34.0,56.14000000000001,,34.0,34.0,29.04,,34.0,34.0,50.78,,34.0,34.0,52.21999999999999,,34.0,34.0,67.53999999999999,,34.0,34.0,72.84,,34.0,34.0,103.58,,34.0,34.0,84.82000000000001,,34.0,34.0,56.1,,34.0,34.0,54.120000000000005,,34.0,34.0,63.1,,34.0,34.0,66.56000000000002,,34.0,34.0,33.8,,34.0,34.0,32.0,,34.0,34.0,26.24,,34.0,34.0,23.56,,34.0,2025-02-10 13:22:59
2025-02-11_ID0_NoPCS_Ta25_TskControl34.csv,1436882.0,34.0,56.1,,34.0,3.0,99.2,31.2,34.0,34.0,62.379999999999995,,34.0,3.0,99.2,31.2,34.0,34.0,41.0,,34.0,3.0,99.2,31.2,34.0,34.0,54.58,,34.0,34.0,16.259999999999998,,34.0,34.0,30.419999999999998,,34.0,34.0,33.9,,34.0,34.0,39.32,,34.0,34.0,41.74,,34.0,34.0,59.0,,34.0,34.0,41.0,,34.0,34.0,48.720000000000006,,34.0,34.0,53.68000000000001,,34.0,34.0,60.94,,34.0,34.0,70.47999999999999,,34.0,34.0,90.44,,34.0,34.0,84.06,,34.0,34.0,62.02,,34.0,34.0,67.58,,34.0,34.0,76.5,,34.0,34.0,76.34,,34.0,34.0,71.14000000000001,,34.0,34.0,68.06,,34.0,34.0,49.1,,34.0,34.0,47.06,,34.0,2025-02-11 10:34:01
2025-02-11_ID12_Midiam evaporative cooler (white)_High_Angle135_Distance60_Ta25_TskControl34.csv,1439942.0,34.0,59.08,,34.0,3.0,99.2,31.2,34.0,34.0,62.18000000000001,,34.0,3.0,99.2,31.2,34.0,34.0,36.779999999999994,,34.0,3.0,99.2,31.2,34.0,34.0,116.92,,34.0,34.0,24.419999999999998,,34.0,34.0,32.08,,34.0,34.0,33.96,,34.0,34.0,40.760000000000005,,34.0,34.0,41.660000000000004,,34.0,34.0,56.379999999999995,,34.0,34.0,36.779999999999994,,34.0,34.0,51.64000000000001,,34.0,34.0,54.0,,34.0,34.0,70.44,,34.0,34.0,76.46000000000001,,34.0,34.0,106.46,,34.0,34.0,88.94000000000001,,34.0,34.0,61.5,,34.0,34.0,66.52000000000001,,34.0,34.0,74.46,,34.0,34.0,73.4,,34.0,34.0,70.46000000000001,,34.0,34.0,69.2,,34.0,34.0,48.76,,34.0,34.0,45.88,,34.0,2025-02-11 11:25:01
2025-02-11_ID12_Midiam evaporative cooler (white)_Low_Angle135_Distance60_Ta25_TskControl34.csv,1438382.0,34.0,57.839999999999996,,34.0,3.0,99.2,31.2,34.0,34.0,61.36,,34.0,3.0,99.2,31.2,34.0,34.0,37.1,,34.0,3.0,99.2,31.2,34.0,34.0,106.72,,34.0,34.0,21.24,,34.0,34.0,32.54,,34.0,34.0,34.64,,34.0,34.0,39.559999999999995,,34.0,34.0,40.7,,34.0,34.0,56.6,,34.0,34.0,37.1,,34.0,34.0,48.6,,34.0,34.0,53.6,,34.0,34.0,62.8,,34.0,34.0,74.33999999999999,,34.0,34.0,94.61999999999999,,34.0,34.0,91.76,,34.0,34.0,60.48,,34.0,34.0,68.9,,34.0,34.0,74.58,,34.0,34.0,74.26000000000002,,34.0,34.0,70.55999999999999,,34.0,34.0,67.52000000000001,,34.0,34.0,47.9,,34.0,34.0,45.34,,34.0,2025-02-11 10:59:01
2025-02-11_ID12_Midiam evaporative cooler (white)_Mid_Angle135_Distance60_Ta25_TskControl34.csv,1439102.0,34.0,58.94,,34.0,3.0,99.2,31.2,34.0,34.0,61.720000000000006,,34.0,3.0,99.2,31.2,34.0,34.0,37.3,,34.0,3.0,99.2,31.2,34.0,34.0,116.02000000000001,,34.0,34.0,22.54,,34.0,34.0,32.48,,34.0,34.0,34.81999999999999,,34.0,34.0,39.92,,34.0,34.0,41.019999999999996,,34.0,34.0,56.94000000000001,,34.0,34.0,37.3,,34.0,34.0,50.86,,34.0,34.0,53.28000000000001,,34.0,34.0,68.9,,34.0,34.0,75.64,,34.0,34.0,106.85999999999999,,34.0,34.0,89.56000000000002,,34.0,34.0,60.5,,34.0,34.0,68.03999999999999,,34.0,34.0,75.16,,34.0,34.0,74.22,,34.0,34.0,71.36,,34.0,34.0,68.52,,34.0,34.0,47.82,,34.0,34.0,44.54,,34.0,2025-02-11 11:11:01
2025-02-11_ID13_Standing evaporative cooler (DeLonghi)_High_Angle180_Distance150_Ta25_TskControl34.csv,1454402.0,34.0,73.5,,34.0,3.0,99.2,31.2,34.0,34.0,71.08,,34.0,3.0,99.2,31.2,34.0,34.0,53.61999999999999,,34.0,3.0,99.2,31.2,34.0,34.0,116.91999999999999,,34.0,34.0,24.3,,34.0,34.0,51.88000000000001,,34.0,34.0,47.980000000000004,,34.0,34.0,71.08,,34.0,34.0,56.14,,34.0,34.0,68.79999999999998,,34.0,34.0,53.61999999999999,,34.0,34.0,92.26000000000002,,34.0,34.0,63.519999999999996,,34.0,34.0,103.8,,34.0,34.0,100.53999999999999,,34.0,34.0,124.84,,34.0,34.0,121.08,,34.0,34.0,98.1,,34.0,34.0,87.02000000000001,,34.0,34.0,85.22,,34.0,34.0,73.08000000000001,,34.0,34.0,72.28,,34.0,34.0,68.62,,34.0,34.0,48.18,,34.0,34.0,45.94,,34.0,2025-02-11 15:26:01
2025-02-11_ID13_Standing evaporative cooler (DeLonghi)_High_Angle225_Distance150_Ta25_TskControl34.csv,1448102.0,34.0,75.22,,34.0,3.0,99.2,31.2,34.0,34.0,71.76,,34.0,3.0,99.2,31.2,34.0,34.0,48.980000000000004,,34.0,3.0,99.2,31.2,34.0,34.0,107.25999999999999,,34.0,34.0,23.32,,34.0,34.0,48.67999999999999,,34.0,34.0,37.720000000000006,,34.0,34.0,76.96,,34.0,34.0,60.1,,34.0,34.0,74.52,,34.0,34.0,48.980000000000004,,34.0,34.0,92.18,,34.0,34.0,61.96,,34.0,34.0,110.9,,34.0,34.0,104.64000000000001,,34.0,34.0,159.24,,34.0,34.0,148.74,,34.0,34.0,97.7,,34.0,34.0,84.66,,34.0,34.0,83.6,,34.0,34.0,78.42,,34.0,34.0,73.2,,34.0,34.0,70.47999999999999,,34.0,34.0,48.8,,34.0,34.0,45.76,,34.0,2025-02-11 13:41:01
2025-02-11_ID13_Standing evaporative cooler (DeLonghi)_High_Angle270_Distance150_Ta25_TskControl34.csv,1443422.0,34.0,72.26,,34.0,3.0,99.2,31.2,34.0,34.0,68.78,,34.0,3.0,99.2,31.2,34.0,34.0,44.3,,34.0,3.0,99.2,31.2,34.0,34.0,114.54,,34.0,34.0,35.959999999999994,,34.0,34.0,36.72,,34.0,34.0,37.760000000000005,,34.0,34.0,85.08,,34.0,34.0,75.84,,34.0,34.0,79.64000000000001,,34.0,34.0,44.3,,34.0,34.0,74.4,,34.0,34.0,69.7,,34.0,34.0,84.88,,34.0,34.0,88.74000000000001,,34.0,34.0,129.76000000000002,,34.0,34.0,109.94000000000001,,34.0,34.0,78.46000000000001,,34.0,34.0,77.5,,34.0,34.0,82.54,,34.0,34.0,78.8,,34.0,34.0,75.54,,34.0,34.0,72.82000000000001,,34.0,34.0,49.8,,34.0,34.0,47.739999999999995,,34.0,2025-02-11 12:23:01
2025-02-11_ID13_Standing evaporative cooler (DeLonghi)_Low_Angle180_Distance150_Ta25_TskControl34.csv,1449122.0,34.0,66.3,,34.0,3.0,99.2,31.2,34.0,34.0,66.1,,34.0,3.0,99.2,31.2,34.0,34.0,47.06,,34.0,3.0,99.2,31.2,34.0,34.0,100.1,,34.0,34.0,20.5,,34.0,34.0,47.46,,34.0,34.0,42.44,,34.0,34.0,63.4,,34.0,34.0,49.64,,34.0,34.0,62.8,,34.0,34.0,47.06,,34.0,34.0,82.52,,34.0,34.0,56.7,,34.0,34.0,99.4,,34.0,34.0,86.67999999999999,,34.0,34.0,125.33999999999999,,34.0,34.0,103.1,,34.0,34.0,82.56000000000002,,34.0,34.0,73.56,,34.0,34.0,72.88,,34.0,34.0,69.61999999999999,,34.0,34.0,68.42,,34.0,34.0,67.5,,34.0,34.0,48.16,,34.0,34.0,45.64,,34.0,2025-02-11 13:58:01
2025-02-11_ID13_Standing evaporative cooler (DeLonghi)_Low_Angle225_Distance150_Ta25_TskControl34.csv,1446422.0,34.0,68.3,,34.0,3.0,99.2,31.2,34.0,34.0,66.72,,34.0,3.0,99.2,31.2,34.0,34.0,44.980000000000004,,34.0,3.0,99.2,31.2,34.0,34.0,88.08,,34.0,34.0,20.32,,34.0,34.0,44.88000000000001,,34.0,34.0,35.879999999999995,,34.0,34.0,68.56,,34.0,34.0,52.739999999999995,,34.0,34.0,65.16000000000001,,34.0,34.0,44.980000000000004,,34.0,34.0,81.74000000000001,,34.0,34.0,57.6,,34.0,34.0,111.08,,34.0,34.0,92.5,,34.0,34.0,156.26,,34.0,34.0,124.38,,34.0,34.0,82.85999999999999,,34.0,34.0,77.14000000000001,,34.0,34.0,73.3,,34.0,34.0,72.02000000000001,,34.0,34.0,70.58,,34.0,34.0,67.38,,34.0,34.0,48.26,,34.0,34.0,45.720000000000006,,34.0,2025-02-11 13:13:01
2025-02-11_ID13_Standing evaporative cooler (DeLonghi)_Low_Angle270_Distance150_Ta25_TskControl34.csv,1445582.0,34.0,64.6,,34.0,3.0,99.2,31.2,34.0,34.0,63.82000000000001,,34.0,3.0,99.2,31.2,34.0,34.0,40.36,,34.0,3.0,99.2,31.2,34.0,34.0,95.4,,34.0,34.0,30.1,,34.0,34.0,32.2,,34.0,34.0,33.56,,34.0,34.0,72.72,,34.0,34.0,66.32000000000001,,34.0,34.0,71.02000000000001,,34.0,34.0,40.36,,34.0,34.0,63.660000000000004,,34.0,34.0,64.78,,34.0,34.0,69.82,,34.0,34.0,76.32000000000001,,34.0,34.0,109.85999999999999,,34.0,34.0,97.62,,34.0,34.0,65.44,,34.0,34.0,71.25999999999999,,34.0,34.0,75.34,,34.0,34.0,75.18,,34.0,34.0,70.64,,34.0,34.0,70.78,,34.0,34.0,48.9,,34.0,34.0,47.54,,34.0,2025-02-11 12:59:01
2025-02-11_ID13_Standing evaporative cooler (DeLonghi)_Mid_Angle180_Distance150_Ta25_TskControl34.csv,1450322.0,34.0,69.52,,34.0,3.0,99.2,31.2,34.0,34.0,68.46000000000001,,34.0,3.0,99.2,31.2,34.0,34.0,49.4,,34.0,3.0,99.2,31.2,34.0,34.0,108.66,,34.0,34.0,23.0,,34.0,34.0,49.14,,34.0,34.0,45.38000000000001,,34.0,34.0,66.42,,34.0,34.0,51.82000000000001,,34.0,34.0,62.82000000000001,,34.0,34.0,49.4,,34.0,34.0,86.58000000000001,,34.0,34.0,57.42,,34.0,34.0,110.05999999999999,,34.0,34.0,93.62,,34.0,34.0,140.94,,34.0,34.0,110.12,,34.0,34.0,88.99999999999999,,34.0,34.0,77.02,,34.0,34.0,76.55999999999999,,34.0,34.0,68.56,,34.0,34.0,70.72,,34.0,34.0,67.78,,34.0,34.0,48.56,,34.0,34.0,46.68,,34.0,2025-02-11 14:18:01
2025-02-11_ID13_Standing evaporative cooler (DeLonghi)_Mid_Angle225_Distance150_Ta25_TskControl34.csv,1447202.0,34.0,73.05999999999999,,34.0,3.0,99.2,31.2,34.0,34.0,69.62,,34.0,3.0,99.2,31.2,34.0,34.0,47.720000000000006,,34.0,3.0,99.2,31.2,34.0,34.0,94.96000000000001,,34.0,34.0,21.68,,34.0,34.0,47.14,,34.0,34.0,36.3,,34.0,34.0,73.66,,34.0,34.0,56.160000000000004,,34.0,34.0,70.53999999999999,,34.0,34.0,47.720000000000006,,34.0,34.0,88.06000000000002,,34.0,34.0,59.7,,34.0,34.0,115.0,,34.0,34.0,104.63999999999999,,34.0,34.0,171.40000000000003,,34.0,34.0,147.08,,34.0,34.0,94.04,,34.0,34.0,83.32000000000001,,34.0,34.0,79.93999999999998,,34.0,34.0,75.22,,34.0,34.0,72.14,,34.0,34.0,67.47999999999999,,34.0,34.0,47.68,,34.0,34.0,45.26,,34.0,2025-02-11 13:26:01
